day,month,year,log_ret,react_label,equally_weighted_index,equally_weighted_volume,date,common
14,5,2019,-0.006524847084297882,Down,238.86682231999998,1160915.247206578,2019-05-14,1
15,5,2019,0.02405198428534381,Up,244.68169264000002,916709.6773897497,2019-05-15,1
16,5,2019,0.009775364763888721,Up,247.08527424000005,1181822.8706258745,2019-05-16,1
20,5,2019,0.0039442963252527465,Up,248.06177632000004,933563.7395699903,2019-05-20,1
21,5,2019,0.0007387790681294013,Up,248.24510687999998,660702.5377572941,2019-05-21,1
22,5,2019,-0.012960526695483138,Down,245.04847928,919198.3015834563,2019-05-22,1
23,5,2019,0.031010950367104433,Up,252.76672200000002,1006837.0837952498,2019-05-23,1
24,5,2019,0.019277186042271556,Up,257.68662168000003,619119.6676363476,2019-05-24,1
27,5,2019,0.027631453509925626,Up,264.90616144,442536.3898353678,2019-05-27,0
28,5,2019,-0.01242557938092595,Down,261.63491456,1041572.4420776132,2019-05-28,1
29,5,2019,-0.03309177113873625,Down,253.11863832000003,776296.8598397925,2019-05-29,1
31,5,2019,-0.0118258256921233,Down,250.1429312,783190.8026635863,2019-05-31,1
3,6,2019,0.024513872183813706,Up,256.35068016,716248.0706190678,2019-06-03,1
4,6,2019,-0.026591495153007454,Down,249.623768,717775.0898299622,2019-06-04,1
5,6,2019,-0.008012020024801668,Down,247.63176800000002,671178.2455580538,2019-06-05,1
6,6,2019,-0.0010099379759993096,Down,247.38180152,560860.5314102552,2019-06-06,0
7,6,2019,-0.004162989212303648,Down,246.3540944,410514.28556389984,2019-06-07,1
11,6,2019,0.012355808455569248,Up,249.41688104000002,587889.3650614542,2019-06-11,1
12,6,2019,-0.01555907179215425,Down,245.56621992000004,497172.9707185716,2019-06-12,1
13,6,2019,-0.02124624723445163,Down,240.40389352,690216.7462597878,2019-06-13,0
14,6,2019,0.014117924705238814,Up,243.82196888,520874.8501296356,2019-06-14,1
17,6,2019,-0.011796429487018718,Down,240.96263832000005,536848.6644730389,2019-06-17,1
18,6,2019,0.007505595925651018,Up,242.77801072000005,562347.6956792807,2019-06-18,1
19,6,2019,0.0034146137023514326,Up,243.60842080000003,1062462.68916807,2019-06-19,1
20,6,2019,-0.009801579854320631,Down,241.23233712,562563.0992634296,2019-06-20,0
21,6,2019,0.0007479701332213852,Up,241.41283920000004,990343.704537346,2019-06-21,1
24,6,2019,0.004350801626859438,Up,242.4654668,515291.2946870427,2019-06-24,0
25,6,2019,-0.0016314462628827298,Down,242.07021992,566025.3157518764,2019-06-25,1
26,6,2019,0.013727402037025311,Up,245.41612792,538322.9138643021,2019-06-26,1
27,6,2019,0.0030872369613908096,Up,246.17495639999999,495139.92434766766,2019-06-27,0
28,6,2019,-0.008389049318396763,Down,244.11842080000002,524285.81541612535,2019-06-28,1
1,7,2019,0.006130323457239104,Up,245.61954216,369032.4752735361,2019-07-01,1
2,7,2019,0.03471874440271842,Up,254.29690624,707904.7099025581,2019-07-02,1
3,7,2019,0.02296112629904015,Up,260.2034,515289.1371146219,2019-07-03,1
4,7,2019,0.028647638205170696,Up,267.7654126,614358.9989076575,2019-07-04,1
5,7,2019,0.011091037689984923,Up,270.751739,459937.20325260225,2019-07-05,1
8,7,2019,0.005728590752384617,Up,272.30721600000004,336644.8458271352,2019-07-08,1
9,7,2019,0.0013153163857440215,Up,272.66562180000005,600153.9155808977,2019-07-09,1
10,7,2019,-0.0114721255934175,Down,269.55544184,399760.29961980245,2019-07-10,1
11,7,2019,-0.0009237194508748426,Down,269.3065632,321155.80489431944,2019-07-11,1
12,7,2019,0.008379432142737122,Up,271.57268039999997,304555.2066033071,2019-07-12,1
15,7,2019,0.015428437042547122,Up,275.7951114,429622.6420988354,2019-07-15,1
16,7,2019,-0.011196984581338257,Down,272.724262,518440.42124822567,2019-07-16,0
17,7,2019,-0.0025394323621550532,Down,272.0325758,362857.68856303697,2019-07-17,1
18,7,2019,0.0016312108322047367,Up,272.4766804,318608.52767915244,2019-07-18,0
19,7,2019,0.00027734894279809677,Up,272.55226200000004,334389.53459478624,2019-07-19,1
22,7,2019,0.002417860983353849,Up,273.21205280000004,275977.09662186645,2019-07-22,1
23,7,2019,1.4640535357156142e-05,Up,273.21605280000006,394919.4381410956,2019-07-23,0
24,7,2019,-0.0009111843274262282,Down,272.96721600000006,399111.4781765727,2019-07-24,0
25,7,2019,-0.002891352686166705,Down,272.1791114,392549.65975730616,2019-07-25,1
26,7,2019,-0.017470479169578394,Down,267.46530800000005,365857.77156786,2019-07-26,1
29,7,2019,-0.005146769938662294,Down,266.092262,375257.6916802976,2019-07-29,1
30,7,2019,-0.018228152239699785,Down,261.28583100000003,391208.7392692757,2019-07-30,1
31,7,2019,0.005981166283226442,Up,262.85330799999997,555602.3269011386,2019-07-31,1
1,8,2019,0.006778451571468903,Up,264.6410988,488505.7105280123,2019-08-01,0
2,8,2019,-0.0014074578646910828,Down,264.2688896,482647.8273694284,2019-08-02,1
5,8,2019,-0.025174128449619502,Down,257.69919080000005,463380.1628347251,2019-08-05,0
6,8,2019,0.014253327049995684,Up,261.3985632,374255.1242775944,2019-08-06,1
7,8,2019,0.0015137816444394912,Up,261.79456319999997,425856.79584325204,2019-08-07,1
8,8,2019,0.025649670557230254,Up,268.5963666,430658.1582563362,2019-08-08,0
9,8,2019,-0.006348530015671006,Down,266.89657580000005,319687.3964667042,2019-08-09,1
12,8,2019,0.0008354001571938629,Up,267.11963440000005,320118.71858964476,2019-08-12,1
13,8,2019,0.037798279751093254,Up,277.4095424000001,857608.2022323351,2019-08-13,1
14,8,2019,-0.009483311940502065,Down,274.791216,591255.7733200928,2019-08-14,1
15,8,2019,-0.01112036006875018,Down,271.75236659999996,659755.2202808138,2019-08-15,1
16,8,2019,0.026573894951360186,Up,279.070693,744285.4136302572,2019-08-16,1
19,8,2019,-0.015919451598758884,Down,274.66321600000003,614576.1689779509,2019-08-19,1
20,8,2019,0.016859849032746385,Up,279.3332538,399157.3858195672,2019-08-20,1
21,8,2019,-0.01685090648465626,Down,274.6656722,1480418.9547815016,2019-08-21,1
22,8,2019,-0.006368631825305682,Down,272.921986,726122.064679655,2019-08-22,1
23,8,2019,0.01117745667336948,Up,275.98967220000003,508184.9951429195,2019-08-23,1
26,8,2019,-0.00591090046148063,Down,274.3631366,302654.63135319547,2019-08-26,1
27,8,2019,0.0036374185901322602,Up,275.36292740000005,405951.7271297777,2019-08-27,1
28,8,2019,-0.010318194306002332,Down,272.5362872,472877.08032842353,2019-08-28,1
29,8,2019,0.01576332598660622,Up,276.8664044,543729.057725581,2019-08-29,1
30,8,2019,-0.01986775661093393,Down,271.4199734,510789.2537754492,2019-08-30,1
2,9,2019,-0.002017190680047482,Down,270.87301940000003,254890.6764119269,2019-09-02,1
3,9,2019,-0.010576544345439368,Down,268.02321600000005,404051.04156187375,2019-09-03,1
4,9,2019,0.004712397620981393,Up,269.2892286,359138.0278727549,2019-09-04,1
5,9,2019,0.009468238550250387,Up,271.85103200000003,527899.3931792657,2019-09-05,1
6,9,2019,-0.012178038749271952,Down,268.56049640000003,546588.8842401152,2019-09-06,1
9,9,2019,-0.03622643379112174,Down,259.00562180000003,591472.189705632,2019-09-09,1
10,9,2019,-0.01998629608328451,Down,253.880446,763357.4208033605,2019-09-10,1
11,9,2019,0.020497422292458472,Up,259.1380402,781243.0237228142,2019-09-11,1
12,9,2019,-0.008821354040632024,Down,256.8621448,629840.8149800692,2019-09-12,0
13,9,2019,-0.010849611250960263,Down,254.090354,663914.1735967823,2019-09-13,1
16,9,2019,0.01305440955046627,Up,257.4290988,692148.9291086476,2019-09-16,1
17,9,2019,0.010322037729907921,Up,260.10005280000007,702785.8770161588,2019-09-17,0
18,9,2019,-0.016780564298245565,Down,255.7718436,1283215.815683205,2019-09-18,1
19,9,2019,-0.005641401960435871,Down,254.33299420000003,670276.4541174069,2019-09-19,1
20,9,2019,0.020866704725160532,Up,259.6958436,949828.6840931616,2019-09-20,1
23,9,2019,0.012389002373753458,Up,262.9332286,526409.567369869,2019-09-23,1
24,9,2019,-0.005811410658277262,Down,261.409647,698714.3557481125,2019-09-24,0
25,9,2019,-0.004370910085328176,Down,260.26954240000003,407484.34785065183,2019-09-25,1
26,9,2019,-0.0021689327973910596,Down,259.705647,1890898.058437126,2019-09-26,1
27,9,2019,0.00764994678343229,Up,261.70000000000005,435699.60000000003,2019-09-27,1
30,9,2019,0.0029456001396181474,Up,262.47200000000004,591993.8,2019-09-30,0
1,10,2019,-0.010863759575818869,Down,259.636,570019.0,2019-10-01,0
2,10,2019,-0.007236212480035422,Down,257.764,567244.2,2019-10-02,1
3,10,2019,0.004551937010636974,Up,258.94,621756.0000000001,2019-10-03,1
4,10,2019,0.025922012532660712,Up,265.74,514637.2,2019-10-04,0
7,10,2019,0.031237259506588323,Up,274.172,808904.0000000001,2019-10-07,1
8,10,2019,-0.011415448081880166,Down,271.06000000000006,550888.6000000001,2019-10-08,0
9,10,2019,-0.00904245710694078,Down,268.62,472262.60000000003,2019-10-09,1
10,10,2019,0.0006401048204091799,Up,268.79200000000003,459255.6,2019-10-10,1
11,10,2019,-0.0008337055715893529,Down,268.568,542105.4,2019-10-11,1
14,10,2019,-0.0018485395842279342,Down,268.072,391169.8,2019-10-14,1
15,10,2019,0.011438699870174937,Up,271.156,751364.6,2019-10-15,1
16,10,2019,0.031452238289443775,Up,279.82000000000005,1080849.0,2019-10-16,1
17,10,2019,0.01942275918013792,Up,285.308,891761.6000000001,2019-10-17,1
18,10,2019,0.006372741852404955,Up,287.132,812618.2000000001,2019-10-18,1
21,10,2019,0.009069539356198975,Up,289.74800000000005,526970.6000000001,2019-10-21,0
22,10,2019,-0.013411453964228062,Down,285.88800000000003,531742.0,2019-10-22,1
23,10,2019,-0.00549976132331253,Down,284.32,570598.3999999999,2019-10-23,1
24,10,2019,0.010927694249772276,Up,287.444,447317.4,2019-10-24,1
25,10,2019,-0.014366351489670325,Down,283.344,466383.20000000007,2019-10-25,1
28,10,2019,0.014310686924326509,Up,287.428,427375.4,2019-10-28,1
29,10,2019,-0.006170101656287412,Down,285.65999999999997,513634.2,2019-10-29,1
30,10,2019,0.003940974411439605,Up,286.788,569897.4,2019-10-30,1
31,10,2019,-0.022568908606968207,Down,280.38800000000003,792244.2000000002,2019-10-31,1
1,11,2019,-0.00287157412326952,Down,279.58400000000006,482489.6,2019-11-01,1
4,11,2019,-0.014758713640140093,Down,275.488,663406.4000000001,2019-11-04,1
5,11,2019,0.024922068172602237,Up,282.44000000000005,543543.8,2019-11-05,1
6,11,2019,0.0262768437845308,Up,289.96000000000004,582971.2000000001,2019-11-06,1
7,11,2019,0.016622018186455076,Up,294.82,958623.4000000001,2019-11-07,1
8,11,2019,0.023200718792796143,Up,301.74,848241.4,2019-11-08,1
11,11,2019,0.003387904726675572,Up,302.764,664927.6000000001,2019-11-11,1
12,11,2019,-0.012376280431351026,Down,299.04,554050.4,2019-11-12,1
13,11,2019,-0.021811867582187363,Down,292.588,525030.8,2019-11-13,1
14,11,2019,0.003888692911614652,Up,293.72799999999995,550744.2000000001,2019-11-14,1
15,11,2019,-0.03571015940950758,Down,283.42400000000004,2429090.2,2019-11-15,1
18,11,2019,0.010026343243224257,Up,286.28000000000003,1008163.0000000001,2019-11-18,1
19,11,2019,-0.02076746314694813,Down,280.396,721640.8,2019-11-19,1
20,11,2019,0.0015110049630477403,Up,280.82000000000005,760459.4,2019-11-20,1
21,11,2019,-0.003924791850830329,Down,279.72,567370.0,2019-11-21,1
22,11,2019,0.0025992216972806578,Up,280.44800000000004,546452.7999999999,2019-11-22,1
25,11,2019,0.02830676141520751,Up,288.5,548682.4000000001,2019-11-25,1
26,11,2019,0.008545703595348189,Up,290.97600000000006,741959.2000000001,2019-11-26,1
27,11,2019,-0.00341504049882941,Down,289.98400000000004,377053.80000000005,2019-11-27,1
28,11,2019,-0.0012974646052636768,Down,289.60800000000006,386460.60000000003,2019-11-28,1
29,11,2019,0.024934457809936764,Up,296.92,697109.2000000001,2019-11-29,1
2,12,2019,-0.012403154700413139,Down,293.26,658545.4,2019-12-02,1
3,12,2019,0.003281794449564269,Up,294.224,503357.20000000007,2019-12-03,1
4,12,2019,0.01201357682890698,Up,297.78,485049.60000000003,2019-12-04,1
5,12,2019,0.011671829307162785,Up,301.276,500990.60000000003,2019-12-05,1
6,12,2019,0.007592026519806222,Up,303.572,451494.60000000003,2019-12-06,1
9,12,2019,0.008619668569210178,Up,306.20000000000005,358523.60000000003,2019-12-09,1
10,12,2019,-0.0038349075511463025,Down,305.028,505551.0,2019-12-10,1
11,12,2019,-0.012828302777539956,Down,301.14,562892.8,2019-12-11,1
12,12,2019,-0.0028732211793121368,Down,300.27600000000007,450221.8,2019-12-12,1
13,12,2019,0.006704618093432853,Up,302.296,390140.8,2019-12-13,1
16,12,2019,0.008209783149711141,Up,304.788,433848.60000000003,2019-12-16,1
17,12,2019,-0.027704150873015688,Down,296.46,690774.6000000001,2019-12-17,0
18,12,2019,0.017560617898853416,Up,301.71200000000005,541023.6,2019-12-18,1
19,12,2019,0.00560551441348562,Up,303.408,544386.6000000001,2019-12-19,0
20,12,2019,0.0125507667324286,Up,307.24,704694.2,2019-12-20,1
23,12,2019,0.004118573807421997,Up,308.50800000000004,309388.0,2019-12-23,1
27,12,2019,0.0017617725911895595,Up,309.052,373863.80000000005,2019-12-27,1
30,12,2019,-0.012476719466363969,Down,305.22,343281.8,2019-12-30,1
2,1,2020,0.013886491097013409,Up,309.48800000000006,447237.6,2020-01-02,1
3,1,2020,0.005259370687749615,Up,311.12,420494.4,2020-01-03,1
6,1,2020,-0.012484395144977867,Down,307.26000000000005,440185.0,2020-01-06,1
7,1,2020,-0.004239920248848722,Down,305.96000000000004,405722.60000000003,2020-01-07,1
8,1,2020,0.011180563685300477,Up,309.40000000000003,516547.60000000003,2020-01-08,1
9,1,2020,0.00893219318857728,Up,312.17600000000004,488511.8000000001,2020-01-09,1
10,1,2020,0.0011141348999442297,Up,312.524,406730.60000000003,2020-01-10,1
13,1,2020,0.015418527907209021,Up,317.38,465276.4000000001,2020-01-13,1
14,1,2020,0.003346841242815263,Up,318.444,486811.0,2020-01-14,1
15,1,2020,0.006248415969404733,Up,320.44000000000005,611608.6,2020-01-15,1
16,1,2020,-0.025615519926178193,Down,312.336,989719.2000000001,2020-01-16,1
17,1,2020,0.005338931869970457,Up,314.00800000000004,532964.6000000001,2020-01-17,1
20,1,2020,0.003014483238727494,Up,314.956,315310.8,2020-01-20,1
21,1,2020,0.004877656744284026,Up,316.496,426801.0,2020-01-21,1
22,1,2020,-0.004052485156993578,Down,315.216,594969.8,2020-01-22,1
23,1,2020,-0.011935829406413075,Down,311.476,480519.2,2020-01-23,1
24,1,2020,0.0250092293844482,Up,319.36400000000003,465431.20000000007,2020-01-24,1
27,1,2020,-0.015703626207055836,Down,314.388,502094.60000000003,2020-01-27,1
28,1,2020,0.005215582394954058,Up,316.03200000000004,280450.4,2020-01-28,1
29,1,2020,-0.015471951395843083,Down,311.18,360668.4000000001,2020-01-29,1
30,1,2020,-0.017244041966839544,Down,305.86,582358.4,2020-01-30,1
31,1,2020,-0.00010462850351567253,Down,305.828,689855.4,2020-01-31,1
3,2,2020,-0.0001569632839939372,Down,305.78000000000003,451295.4,2020-02-03,1
4,2,2020,0.0013987204643847182,Up,306.208,522873.6,2020-02-04,1
5,2,2020,0.011959240084682155,Up,309.89200000000005,504323.0,2020-02-05,1
6,2,2020,0.010349879229550734,Up,313.11600000000004,710762.6000000001,2020-02-06,1
7,2,2020,-0.018944527780604035,Down,307.24,481494.6,2020-02-07,1
10,2,2020,0.006734206934860871,Up,309.31600000000003,471758.2,2020-02-10,1
11,2,2020,-0.0019286908359786893,Down,308.72,493070.80000000005,2020-02-11,1
12,2,2020,-0.005821524835381451,Down,306.928,727037.0,2020-02-12,1
13,2,2020,0.0011461916436675578,Up,307.28000000000003,618069.4,2020-02-13,1
14,2,2020,0.011943491934106123,Up,310.972,536937.2000000001,2020-02-14,1
17,2,2020,0.005503012315965593,Up,312.68800000000005,425974.80000000005,2020-02-17,1
18,2,2020,0.012167904941344627,Up,316.516,517452.0000000001,2020-02-18,1
19,2,2020,0.02765681612765383,Up,325.39200000000005,641644.2000000001,2020-02-19,1
20,2,2020,-0.0099698766998886,Down,322.164,474390.60000000003,2020-02-20,1
21,2,2020,0.008678292115296726,Up,324.972,653363.6,2020-02-21,1
24,2,2020,-0.0418775140690341,Down,311.644,699439.2000000001,2020-02-24,1
25,2,2020,-0.014323447692496234,Down,307.212,1361028.2000000002,2020-02-25,1
26,2,2020,-0.02149148670132936,Down,300.68,1081122.4000000001,2020-02-26,1
27,2,2020,-0.061052077802877934,Down,282.872,853489.3999999999,2020-02-27,1
28,2,2020,-0.019411431445642564,Down,277.434,1513833.2000000002,2020-02-28,1
2,3,2020,-0.023205976952389278,Down,271.07000000000005,946416.2000000001,2020-03-02,1
3,3,2020,0.016261353890401033,Up,275.514,1119418.2,2020-03-03,1
4,3,2020,0.018769157790981605,Up,280.73400000000004,2425085.0,2020-03-04,1
5,3,2020,-0.01600723573950729,Down,276.276,795745.4000000001,2020-03-05,1
6,3,2020,-0.03221351225839762,Down,267.51800000000003,777790.2000000001,2020-03-06,1
9,3,2020,-0.010786212667348727,Down,264.648,1538538.0,2020-03-09,1
10,3,2020,0.013250298021521138,Up,268.178,1247059.8000000003,2020-03-10,1
11,3,2020,-0.03721182910661745,Down,258.38200000000006,1110457.6,2020-03-11,1
12,3,2020,-0.12306921550420268,Down,228.462,1701990.8,2020-03-12,1
13,3,2020,0.0730018313333327,Up,245.764,1454754.4000000001,2020-03-13,1
16,3,2020,-0.009008407128147504,Down,243.56,1683336.4000000001,2020-03-16,1
17,3,2020,0.0013129822992422149,Up,243.88000000000005,1342576.2,2020-03-17,1
18,3,2020,0.030034810404758767,Up,251.316,1392734.2,2020-03-18,1
19,3,2020,0.05132671788474971,Up,264.552,1735501.4,2020-03-19,1
20,3,2020,-0.052521147209047256,Down,251.01600000000002,1887205.4000000001,2020-03-20,1
23,3,2020,-0.012676818990097486,Down,247.85400000000004,1396017.6,2020-03-23,1
24,3,2020,0.002313201993832007,Up,248.428,1121932.4000000001,2020-03-24,1
25,3,2020,-0.059396147305900864,Down,234.10200000000003,1299044.7999999998,2020-03-25,1
26,3,2020,0.009353730156315349,Up,236.30200000000002,1173136.2000000002,2020-03-26,1
27,3,2020,-0.07033830260892684,Down,220.252,1237711.8,2020-03-27,1
30,3,2020,0.009102517438612196,Up,222.26600000000002,1540574.0000000002,2020-03-30,1
31,3,2020,0.03289053984409297,Up,229.69800000000004,1834537.8,2020-03-31,1
1,4,2020,0.07698587214418967,Up,248.08000000000004,1284085.6,2020-04-01,1
2,4,2020,-0.043364727914553744,Down,237.55200000000002,1392800.0,2020-04-02,1
3,4,2020,-0.016134378708843603,Down,233.75,895720.6,2020-04-03,1
6,4,2020,0.0289916927087728,Up,240.62600000000003,902568.6,2020-04-06,1
7,4,2020,0.03659974984826591,Up,249.596,1159042.2000000002,2020-04-07,1
8,4,2020,-0.023593839869696202,Down,243.776,505603.80000000005,2020-04-08,0
14,4,2020,0.052974163031059174,Up,257.038,1053154.2,2020-04-14,1
15,4,2020,-0.0014716820708828577,Down,256.66,722338.6000000001,2020-04-15,1
16,4,2020,-0.005830100057425369,Down,255.168,890099.0,2020-04-16,1
17,4,2020,0.01453518485994009,Up,258.90400000000005,1149729.4000000001,2020-04-17,1
20,4,2020,-0.04747394026769594,Down,246.90000000000003,1486337.2,2020-04-20,1
21,4,2020,0.0014084851402052464,Up,247.24800000000002,815572.4,2020-04-21,1
22,4,2020,0.0055820101381411835,Up,248.63200000000003,964203.6000000001,2020-04-22,1
23,4,2020,0.018505911580030208,Up,253.276,711373.4000000001,2020-04-23,1
24,4,2020,-0.035109087147996126,Down,244.538,698736.0000000001,2020-04-24,1
27,4,2020,0.0027850507427267003,Up,245.22000000000003,559952.4,2020-04-27,1
28,4,2020,0.02078405693740478,Up,250.37,756618.6,2020-04-28,1
29,4,2020,-0.018918088313005503,Down,245.678,768899.0,2020-04-29,1
30,4,2020,0.007000892547791244,Up,247.40400000000002,967543.6000000001,2020-04-30,1
4,5,2020,-0.002800963548712602,Down,246.712,720657.8,2020-05-04,1
5,5,2020,0.010170549776064007,Up,249.23400000000004,608141.8,2020-05-05,1
6,5,2020,0.01805977395742121,Up,253.776,589119.4,2020-05-06,1
7,5,2020,0.005227156898127608,Up,255.10600000000002,475344.4000000001,2020-05-07,1
8,5,2020,0.03720504045488437,Up,264.776,626706.2,2020-05-08,1
11,5,2020,-0.003799091880279534,Down,263.772,601502.4,2020-05-11,1
12,5,2020,0.003625345029004335,Up,264.73,886791.8000000002,2020-05-12,1
13,5,2020,0.013015075035281652,Up,268.19800000000004,846790.6000000001,2020-05-13,1
14,5,2020,-0.017854325498390132,Down,263.452,1242943.2,2020-05-14,1
15,5,2020,0.0008498885032976836,Up,263.67600000000004,873723.0,2020-05-15,1
18,5,2020,0.0021064284139768546,Up,264.232,755262.4,2020-05-18,1
19,5,2020,0.051167639334727406,Up,278.10400000000004,920689.7999999999,2020-05-19,1
20,5,2020,0.026590083187954652,Up,285.598,683644.2000000001,2020-05-20,1
22,5,2020,-0.035373474433874105,Down,275.672,578094.2000000001,2020-05-22,1
25,5,2020,0.020380584064492096,Up,281.348,433677.20000000007,2020-05-25,1
26,5,2020,-0.0003483837517771076,Down,281.25000000000006,668814.2,2020-05-26,1
27,5,2020,-0.018567763387884326,Down,276.076,638311.4,2020-05-27,1
28,5,2020,0.003009130925321963,Up,276.908,739620.0,2020-05-28,1
29,5,2020,-0.0038715841870713076,Down,275.838,1032975.6000000001,2020-05-29,1
2,6,2020,0.035548505184652704,Up,285.82000000000005,917381.2000000001,2020-06-02,1
3,6,2020,0.0006295687662037582,Up,286.0,709882.2,2020-06-03,1
4,6,2020,0.005662260780394143,Up,287.624,592431.8,2020-06-04,1
5,6,2020,-0.007650249507192663,Down,285.432,688652.3999999999,2020-06-05,1
8,6,2020,0.0008824827753179003,Up,285.68399999999997,665756.6,2020-06-08,1
9,6,2020,0.013089355976525385,Up,289.44800000000004,771690.6000000001,2020-06-09,1
10,6,2020,0.0016362604406690386,Up,289.922,655422.6,2020-06-10,1
11,6,2020,-0.018428856772756838,Down,284.62800000000004,822531.4,2020-06-11,1
12,6,2020,-0.007270912894575586,Down,282.56600000000003,773669.0000000001,2020-06-12,1
15,6,2020,-0.041785950691964856,Down,271.00200000000007,1379285.0000000002,2020-06-15,1
16,6,2020,-0.02245675412132362,Down,264.98400000000004,1124048.2000000002,2020-06-16,1
17,6,2020,0.03006604987145588,Up,273.07200000000006,935543.4000000001,2020-06-17,1
18,6,2020,-0.013152264136938782,Down,269.504,588897.0000000001,2020-06-18,1
19,6,2020,0.00855684998773873,Up,271.82000000000005,1027143.0000000001,2020-06-19,1
22,6,2020,-0.02222288876866324,Down,265.846,891570.0000000001,2020-06-22,1
23,6,2020,0.010901594293411058,Up,268.76,483529.4,2020-06-23,1
24,6,2020,-0.012362151974039637,Down,265.458,536943.6000000001,2020-06-24,1
25,6,2020,0.01006005485787307,Up,268.142,611470.2,2020-06-25,1
26,6,2020,0.01887043612086529,Up,273.25,406998.0,2020-06-26,1
29,6,2020,0.014388214644486771,Up,277.21000000000004,560914.6000000001,2020-06-29,1
30,6,2020,0.01248264108243826,Up,280.692,428414.8,2020-06-30,1
1,7,2020,-0.0018185907728262007,Down,280.182,426406.80000000005,2020-07-01,1
2,7,2020,-0.014857383280693397,Down,276.04999999999995,548504.2000000001,2020-07-02,1
3,7,2020,0.003984083418581036,Up,277.15200000000004,321432.6,2020-07-03,1
6,7,2020,-0.002275708347834796,Down,276.522,462291.60000000003,2020-07-06,1
7,7,2020,-0.00939588133833746,Down,273.93600000000004,456969.80000000005,2020-07-07,1
8,7,2020,-0.004874309793378208,Down,272.604,430890.2,2020-07-08,1
9,7,2020,-0.03892787698598082,Down,262.196,692849.2000000001,2020-07-09,1
10,7,2020,-0.004533594918133807,Down,261.01,724609.2000000001,2020-07-10,1
13,7,2020,0.0004979412149232274,Up,261.14,510820.60000000003,2020-07-13,1
14,7,2020,-0.012445975125429956,Down,257.91,547366.0,2020-07-14,1
15,7,2020,0.029885121593653165,Up,265.73400000000004,756344.6000000001,2020-07-15,1
16,7,2020,-0.015029552829461562,Down,261.77000000000004,598627.7999999999,2020-07-16,1
17,7,2020,0.00039721643470539157,Up,261.874,412845.80000000005,2020-07-17,1
20,7,2020,0.006978958350449033,Up,263.708,374089.4,2020-07-20,1
21,7,2020,-0.007666548146203206,Down,261.694,565298.4000000001,2020-07-21,1
22,7,2020,-0.011359915565058134,Down,258.73800000000006,432377.0,2020-07-22,1
23,7,2020,0.002563015260304858,Up,259.402,428704.6,2020-07-23,1
24,7,2020,-0.006342303398486126,Down,257.762,432771.00000000006,2020-07-24,1
27,7,2020,-0.007539152667071923,Down,255.82600000000002,406443.80000000005,2020-07-27,1
28,7,2020,0.02302985022278787,Up,261.786,432348.60000000003,2020-07-28,1
29,7,2020,0.0006415397172721888,Up,261.954,410543.60000000003,2020-07-29,1
30,7,2020,-0.02421096462754877,Down,255.68800000000005,521001.0,2020-07-30,1
31,7,2020,0.010287628181789885,Up,258.332,522253.00000000006,2020-07-31,1
3,8,2020,0.03151133021034314,Up,266.60200000000003,515209.20000000007,2020-08-03,1
4,8,2020,0.004498460073375713,Up,267.804,435832.80000000005,2020-08-04,1
5,8,2020,-0.013057047118566001,Down,264.33000000000004,480592.19999999995,2020-08-05,1
6,8,2020,-0.004466510547835045,Down,263.152,398935.2,2020-08-06,1
7,8,2020,0.00958334837374229,Up,265.68600000000004,283746.0,2020-08-07,1
10,8,2020,-0.0016046833064487017,Down,265.26,324345.2,2020-08-10,1
11,8,2020,0.02275061599472827,Up,271.36400000000003,695171.4000000001,2020-08-11,1
12,8,2020,0.018286691240936417,Up,276.372,708578.4000000001,2020-08-12,1
13,8,2020,-0.0014991040773894725,Down,275.958,571614.6,2020-08-13,1
14,8,2020,-0.005020590564534642,Down,274.576,503569.20000000007,2020-08-14,1
17,8,2020,0.005477077578884837,Up,276.084,429493.4,2020-08-17,1
18,8,2020,-0.018195278924530073,Down,271.10600000000005,640448.0,2020-08-18,1
19,8,2020,0.0005162698878569496,Up,271.246,637118.2000000001,2020-08-19,1
20,8,2020,-0.008656844533145193,Down,268.908,908219.0,2020-08-20,1
21,8,2020,-0.017292059245933602,Down,264.298,739293.3999999999,2020-08-21,1
24,8,2020,0.02239600361860158,Up,270.284,617128.2,2020-08-24,1
25,8,2020,0.008121318394725446,Up,272.488,611567.2000000001,2020-08-25,1
26,8,2020,-0.023835144379936335,Down,266.07000000000005,1130421.6,2020-08-26,1
27,8,2020,0.012667946495597106,Up,269.462,743299.6000000001,2020-08-27,1
28,8,2020,-0.007629359233811459,Down,267.414,538600.0,2020-08-28,1
31,8,2020,-0.0014220282011915438,Down,267.034,531220.0000000001,2020-08-31,1
1,9,2020,-0.00044198895747137626,Down,266.91600000000005,419990.39999999997,2020-09-01,1
2,9,2020,-0.005417094709813855,Down,265.47400000000005,523683.4,2020-09-02,1
3,9,2020,0.0017162088050677745,Up,265.93,460005.2,2020-09-03,1
4,9,2020,0.007604599385219433,Up,267.96000000000004,510239.60000000003,2020-09-04,1
7,9,2020,0.01823106794369527,Up,272.89,451904.00000000006,2020-09-07,1
8,9,2020,0.0011865873094346765,Up,273.214,496415.20000000007,2020-09-08,1
9,9,2020,0.01423855608376137,Up,277.132,598280.8,2020-09-09,1
10,9,2020,-0.009404242092925138,Down,274.538,485750.60000000003,2020-09-10,1
11,9,2020,0.015153886437297773,Up,278.73,356622.2,2020-09-11,1
